;y_test_0;y_pred_0;y_test_1;y_pred_1;y_test_2;y_pred_2;y_test_3;y_pred_3
331;55.941543;49.961063;21.219666;23.566797;55.941543;102.99715;21.219666;26.306337
332;25.442747;29.182444;65.779539;63.70378;25.442747;32.219906;65.779539;39.76664
333;52.79391;57.542;22.935241;23.211649;52.79391;45.763424;22.935241;25.565744
334;42.308015;45.848392;33.328429;38.604824;42.308015;219.52509;33.328429;32.43612
335;66.989456;61.28609;45.35192;42.10592;66.989456;61.397335;45.35192;18.910896
336;45.48656;39.755413;33.335085;34.325386;45.48656;28.200338;33.335085;36.959602
337;26.858109;25.046633;50.284368;59.37629;26.858109;28.094496;50.284368;64.17131
338;37.72375;39.43104;47.669342;42.45777;37.72375;224.0399;47.669342;45.029144
339;44.81444;39.94765;36.666448;52.874252;44.81444;33.20033;36.666448;54.198456
340;8.042958;7.177287;71.765253;65.28574;8.042958;-2.6820972;71.765253;50.880104
341;25.375376;24.326097;8.092116;7.7971783;25.375376;29.236464;8.092116;9.152056
342;18.123144;20.95701;25.98858;25.877686;18.123144;12.549706;25.98858;29.00281
343;10.991442;10.290339;30.125118;29.838638;10.991442;21.147657;30.125118;30.425184
344;8.227089;10.407077;40.921272;49.270348;8.227089;13.50002;40.921272;36.130966
345;30.736724;27.736849;29.409812;31.768234;30.736724;34.914196;29.409812;26.162783
346;10.629544;17.344927;29.187108;25.240513;10.629544;17.09146;29.187108;27.244719
347;52.27069;41.573452;20.384226;17.113464;52.27069;31.98728;20.384226;48.401928
348;32.787216;27.347025;7.43496;9.420546;32.787216;34.966946;7.43496;5.1854706
349;39.849202;43.023846;41.147868;48.667038;39.849202;34.49557;41.147868;47.324474
350;47.780866;45.452206;9.47319;13.881662;47.780866;38.19769;9.47319;21.89956
351;29.695568;29.643103;14.029655;12.626922;29.695568;38.823483;14.029655;19.747534
352;43.96168;45.2141;19.023025;19.0136;43.96168;28.386679;19.023025;20.366484
353;28.3977;21.434664;18.572931;18.358364;28.3977;12.942647;18.572931;28.330917
354;55.821925;57.082478;42.74291;44.072098;55.821925;183.63931;42.74291;26.924658
355;53.49032;44.662495;45.642142;44.953968;53.49032;25.911715;45.642142;42.20918
356;20.257029;15.596297;47.369052;33.73044;20.257029;23.137846;47.369052;16.693419
357;41.315432;35.212788;65.718891;60.17668;41.315432;21.02833;65.718891;53.083122
358;23.906269;32.012043;30.426503;30.505264;23.906269;31.585379;30.426503;31.644228
359;53.260008;54.443386;42.753867;39.751774;53.260008;16.943148;42.753867;26.626379
360;51.472368;45.177006;17.466468;18.700813;51.472368;32.040333;17.466468;20.212656
361;209.17533;158.84105;39.886132;48.325607;209.17533;171.31717;39.886132;44.767685
362;20.338994;22.624815;28.86777;31.78138;20.338994;21.644743;28.86777;31.708002
363;57.8799;57.40557;27.055671;28.75338;57.8799;37.63989;27.055671;25.25799
364;27.432168;24.072077;40.418224;48.80789;27.432168;18.046606;40.418224;27.204065
365;18.086024;18.38774;48.95412;41.874268;18.086024;33.749493;48.95412;31.524708
366;41.853406;36.920444;8.437968;7.574703;41.853406;16.81671;8.437968;28.792078
367;44.308925;37.134678;31.907063;31.53326;44.308925;22.979002;31.907063;38.232544
368;9.69208;8.896411;22.665291;23.844513;9.69208;20.280249;22.665291;27.409725
369;32.083233;34.64977;47.064012;47.022327;32.083233;35.840626;47.064012;54.39099
370;40.3856;34.750687;30.316806;33.00055;40.3856;64.69352;30.316806;35.616222
371;19.720422;20.491243;43.691345;42.257973;19.720422;23.895357;43.691345;39.379143
372;48.478731;40.322628;29.616345;28.115555;48.478731;21.698606;29.616345;33.68899
373;7.734419;7.2593374;7.33579;8.920313;7.734419;13.947072;7.33579;8.926896
374;23.491154;29.436663;42.97399;39.89878;23.491154;31.807692;42.97399;32.628235
375;30.337351;29.902803;82.0772;67.56489;30.337351;32.341488;82.0772;49.899162
376;20.33808;19.695612;64.138752;64.0714;20.33808;29.884077;64.138752;52.208035
377;62.15472;57.480114;11.40171;12.724632;62.15472;41.02609;11.40171;12.866117
378;48.784207;43.844196;9.484937;9.103834;48.784207;263.66425;9.484937;28.31061
379;15.427424;14.585635;27.562296;28.010681;15.427424;26.942831;27.562296;32.08829
380;55.355392;62.14004;66.155976;61.451187;55.355392;216.85497;66.155976;52.551834
381;19.995174;16.041704;12.462219;10.287861;19.995174;18.475416;12.462219;27.13331
382;191.809621;164.40535;27.654198;24.599268;191.809621;132.00867;27.654198;29.43744
383;21.89579;24.206202;23.588172;25.766737;21.89579;35.872547;23.588172;33.241962
384;31.17906;30.30694;37.015474;45.146774;31.17906;34.62588;37.015474;40.437317
385;27.301925;23.573885;21.47067;25.632477;27.301925;22.731749;21.47067;27.294924
386;42.708628;46.915684;45.48828;46.47566;42.708628;32.43044;45.48828;45.46199
387;32.834204;29.204332;10.061732;9.547893;32.834204;30.366323;10.061732;9.039911
388;30.913934;48.127705;47.098602;48.174286;30.913934;25.432978;47.098602;42.834267
389;5.599815;6.6739225;7.836276;10.022205;5.599815;-2.6882923;7.836276;8.5337515
390;442.759473;443.83463;17.063981;21.570105;442.759473;155.15306;17.063981;20.569216
391;27.565155;27.344286;26.086335;31.015064;27.565155;29.684546;26.086335;21.198347
392;21.304959;24.47066;32.436432;29.093655;21.304959;21.108984;32.436432;28.663675
393;9.136072;9.183665;41.397039;49.295746;9.136072;0.35337567;41.397039;45.683014
394;12.23315;11.070453;27.684054;34.6367;12.23315;16.064978;27.684054;32.080948
395;32.10186;31.883394;61.852494;60.74619;32.10186;29.567137;61.852494;57.663345
396;9.82262;6.1309233;18.347824;19.441204;9.82262;43.358868;18.347824;19.815403
397;11.673464;16.039103;12.276452;17.159328;11.673464;16.509733;12.276452;26.94272
398;6.661368;7.3748465;20.595561;26.000513;6.661368;-3.0390422;20.595561;25.230982
399;42.00777;52.122448;58.099462;47.500008;42.00777;185.87695;58.099462;46.40575
400;34.869824;38.84676;11.3913;10.965567;34.869824;31.83236;11.3913;23.957642
401;16.464895;16.56669;49.43736;54.82097;16.464895;30.750425;49.43736;25.466385
402;48.63183;46.07349;56.059825;53.574184;48.63183;209.21623;56.059825;48.416916
403;173.960561;162.08691;10.748465;9.915377;173.960561;159.99277;10.748465;8.9766865
404;11.782058;20.011324;29.09076;40.220623;11.782058;22.544718;29.09076;34.722435
405;24.913999;22.787004;45.130196;39.206905;24.913999;27.947233;45.130196;46.86533
406;38.68335;39.870773;69.144831;67.90157;38.68335;42.310482;69.144831;50.905838
407;13.0916;9.775882;20.155565;21.663452;13.0916;27.060446;20.155565;21.264456
408;36.313888;31.934359;18.216117;26.063992;36.313888;32.708584;18.216117;28.281832
409;21.046676;26.424395;16.409307;17.139517;21.046676;15.924863;16.409307;29.040462
410;30.4031;20.931887;11.809868;9.591196;30.4031;23.14343;11.809868;41.867626
411;56.565864;54.637165;20.9202;22.880545;56.565864;69.200226;20.9202;22.129515
412;39.176956;37.016987;12.757687;10.646286;39.176956;36.17332;12.757687;24.073395
413;36.700598;34.3371;36.70134;32.143414;36.700598;19.863348;36.70134;32.255627
414;14.105907;11.763278;42.70082;44.654465;14.105907;20.084661;42.70082;29.725348
415;54.09888;49.769806;30.93086;31.940603;54.09888;49.84155;30.93086;33.124115
416;31.725185;39.000866;23.162341;26.199762;31.725185;208.49017;23.162341;24.541174
417;9.008334;8.577746;21.870546;21.126522;9.008334;21.372892;21.870546;21.753796
418;25.189155;23.986422;6.439293;8.537562;25.189155;26.718126;6.439293;8.50741
419;19.078836;19.29416;7.186563;13.494262;19.078836;27.578856;7.186563;24.955263
420;11.665507;16.664934;38.022106;47.791676;11.665507;12.974599;38.022106;33.666397
421;6.897114;6.5572805;31.138716;30.968779;6.897114;-1.3459117;31.138716;27.517948
422;29.694654;29.898142;11.375952;13.084749;29.694654;33.932064;11.375952;16.102255
423;67.3999;60.232227;16.133253;22.601616;67.3999;47.234188;16.133253;25.512678
424;18.231354;16.467012;36.568878;38.790195;18.231354;20.007502;36.568878;39.46791
425;8.546649;7.0166273;26.30935;31.823608;8.546649;-0.62223315;26.30935;29.346266
426;65.44942;58.44674;16.388526;17.14838;65.44942;33.058346;16.388526;20.930948
427;18.37266;17.858545;32.217195;30.537193;18.37266;42.802364;32.217195;42.050888
428;53.331048;48.03782;34.76715;46.603764;53.331048;136.65874;34.76715;52.71361
429;36.02196;49.516518;44.028712;39.18621;36.02196;183.62027;44.028712;46.022392
430;13.036501;10.94078;37.296141;42.64882;13.036501;26.408072;37.296141;39.082558
431;27.683748;24.948557;6.960005;6.487566;27.683748;19.166075;6.960005;6.911108
432;62.798456;58.635296;47.671388;48.80246;62.798456;40.459377;47.671388;27.753344
433;23.958897;25.502886;67.682304;61.700943;23.958897;30.718115;67.682304;62.139957
434;29.054742;30.03245;29.438582;25.614283;29.054742;47.39842;29.438582;19.283064
435;11.952787;10.950698;28.722699;31.252546;11.952787;44.824467;28.722699;30.264694
436;30.20506;29.490084;28.51821;30.874186;30.20506;25.50067;28.51821;25.881712
437;27.960205;24.157412;25.85327;27.149734;27.960205;27.886534;25.85327;30.29065
438;17.564017;28.008745;24.709619;26.405687;17.564017;21.3388;24.709619;25.849482
439;59.19366;56.80737;66.446627;59.889015;59.19366;233.71504;66.446627;57.83647
440;28.04256;31.739351;66.769339;64.202095;28.04256;35.843838;66.769339;57.771095
441;35.040494;31.036661;12.521484;13.362017;35.040494;12.543931;12.521484;22.41384
442;10.212488;10.904414;37.030742;46.699017;10.212488;45.55049;37.030742;28.693293
443;41.261856;38.948254;45.81147;48.792465;41.261856;24.571363;45.81147;39.17721
444;58.10525;51.176254;32.349489;42.376556;58.10525;92.121826;32.349489;33.000313
445;17.234883;16.903482;20.461799;22.727547;17.234883;23.16525;20.461799;23.889606
446;17.633967;20.415133;12.188424;11.232334;17.633967;13.01407;12.188424;17.07287
447;40.612986;38.14801;24.890236;29.757904;40.612986;20.840818;24.890236;24.215998
448;20.384784;22.32226;7.838022;8.912196;20.384784;20.129301;7.838022;6.208557
449;730.21325;631.9654;32.824747;39.10461;730.21325;125.72435;32.824747;37.30042
450;40.84862;44.89992;36.408764;32.678314;40.84862;34.476032;36.408764;31.508465
451;37.624941;26.993334;67.961082;61.998714;37.624941;29.38761;67.961082;44.37366
452;53.816805;48.138287;73.296685;40.745678;53.816805;35.881207;73.296685;43.879288
453;39.02262;44.78877;32.0482;31.128033;39.02262;31.007635;32.0482;28.665318
454;682.33642;623.73157;23.08379;26.062904;682.33642;249.87286;23.08379;28.66264
455;37.38174;35.43272;32.122244;31.976788;37.38174;34.093304;32.122244;32.175697
456;12.183985;11.1777525;39.010075;38.54517;12.183985;1.3506978;39.010075;30.963099
457;28.549437;29.471819;13.345902;12.634466;28.549437;39.07977;13.345902;13.97668
458;12.924604;10.967891;9.032558;8.228633;12.924604;12.081883;9.032558;24.377775
459;421.11756;520.60803;9.550125;8.477875;421.11756;195.30544;9.550125;12.6224165
460;19.647964;16.484385;42.365815;42.53833;19.647964;35.199398;42.365815;29.225471
461;36.652512;35.544804;32.328346;31.230076;36.652512;41.256573;32.328346;29.70774
462;10.274875;9.080119;24.062508;26.470531;10.274875;1.000848;24.062508;29.303148
463;23.873976;25.203096;32.601175;31.331343;23.873976;31.537687;32.601175;29.50596
464;7.01092;8.082919;48.389748;55.868607;7.01092;27.66207;48.389748;52.894444
465;33.644928;30.262728;54.741204;46.903812;33.644928;36.324657;54.741204;29.349367
466;690.09105;663.49304;36.20592;45.82357;690.09105;246.69289;36.20592;24.448402
467;32.18083;31.041918;34.106292;32.793358;32.18083;33.84741;34.106292;33.611805
468;51.12009;48.184246;44.234931;37.706764;51.12009;41.24645;44.234931;45.453102
469;19.75715;22.413187;40.207305;36.28604;19.75715;34.77725;40.207305;33.810608
470;19.032615;19.98755;11.168556;9.964138;19.032615;27.0482;11.168556;7.323866
471;37.9891;28.31042;11.072516;11.998301;37.9891;34.30785;11.072516;24.480831
472;26.032981;25.89876;18.205152;18.021336;26.032981;31.836065;18.205152;24.020435
473;44.336674;39.458202;8.413263;9.230397;44.336674;18.524252;8.413263;10.787262
474;30.321412;26.97288;32.704551;34.84669;30.321412;22.590025;32.704551;35.97483
475;31.058556;38.907303;64.613073;57.57431;31.058556;22.139547;64.613073;29.589273
476;27.937928;28.131872;31.205328;30.992538;27.937928;16.172812;31.205328;27.608591
477;6.96904;5.4492445;31.894185;31.49703;6.96904;0.9788563;31.894185;33.676342
478;606.163104;616.8368;7.75021;10.208168;606.163104;243.54224;7.75021;9.487043
479;54.556334;48.205845;20.095768;20.485197;54.556334;34.690876;20.095768;24.738821
480;8.476702;8.361579;23.088;21.953653;8.476702;2.76814;23.088;22.588144
481;32.97805;36.950157;43.560946;49.567585;32.97805;20.365898;43.560946;55.67387
482;63.944958;64.30679;53.523152;46.434982;63.944958;175.22607;53.523152;29.219797
483;16.71012;17.935953;13.666296;13.449131;16.71012;18.701223;13.666296;15.735248
484;11.120091;9.913638;46.693731;69.692986;11.120091;19.629316;46.693731;53.129036
485;55.540896;36.99049;30.216536;31.909754;55.540896;28.694212;30.216536;31.374693
486;52.627025;45.37119;19.179956;16.893652;52.627025;38.41789;19.179956;20.66767
487;17.8686;17.181719;34.466058;30.480812;17.8686;19.897825;34.466058;30.634167
488;56.991;42.26273;9.993842;9.813806;56.991;31.929457;9.993842;9.358557
489;20.83579;23.912344;45.252186;58.615368;20.83579;29.551779;45.252186;41.272224
490;38.717136;38.243076;7.56833;8.0057125;38.717136;19.76577;7.56833;28.565798
491;14.693836;15.492034;47.5771;49.117706;14.693836;14.760617;47.5771;26.131617
492;11.791947;16.731928;52.838715;45.251755;11.791947;17.035337;52.838715;52.996307
493;43.807249;53.542202;62.169126;52.902966;43.807249;36.371716;62.169126;55.351635
494;76.355985;69.31414;9.030253;6.745922;76.355985;227.25491;9.030253;19.658686
495;18.323118;21.93017;31.672044;31.813168;18.323118;25.273756;31.672044;30.384892
496;653.763045;656.3881;30.49799;30.93;653.763045;241.29768;30.49799;40.74331
497;108.972551;156.09407;11.913373;10.8965225;108.972551;153.41321;11.913373;21.7489
498;49.799085;42.16277;17.097378;21.657352;49.799085;25.9008;17.097378;22.605223
499;24.744042;25.303606;50.718495;45.168484;24.744042;25.039228;50.718495;43.301807
500;67.242272;54.826687;16.30572;18.051828;67.242272;41.657207;16.30572;30.170826
501;61.183272;60.48445;50.179221;46.96404;61.183272;46.68252;50.179221;40.99666
502;30.19065;27.004457;30.638717;33.15372;30.19065;18.966097;30.638717;35.530655
503;30.752266;27.519861;26.216161;32.674408;30.752266;21.256422;26.216161;26.293097
504;27.512163;25.14464;39.268739;40.740685;27.512163;22.047407;39.268739;43.496532
505;45.1611;44.583424;19.1078;27.704401;45.1611;252.24931;19.1078;29.22516
506;42.130165;42.399303;52.5654;55.6997;42.130165;113.846405;52.5654;38.077858
507;22.5268;27.426088;11.72904;16.761318;22.5268;32.507824;11.72904;25.451391
508;11.9156;10.912311;9.41902;9.0193;11.9156;14.123403;9.41902;6.9658375
509;142.243704;169.80676;17.037702;20.590105;142.243704;146.75302;17.037702;24.489985
510;50.981028;58.83305;34.370908;39.4779;50.981028;56.08125;34.370908;43.24914
511;38.40018;38.68135;49.197015;46.735313;38.40018;37.009304;49.197015;38.125504
512;47.150748;63.93801;31.34202;45.054832;47.150748;262.8466;31.34202;54.257706
513;32.091917;24.973825;16.217612;17.4049;32.091917;17.77511;16.217612;20.790201
514;6.031285;6.5126066;31.459272;43.559017;6.031285;-0.6125858;31.459272;49.939255
515;27.034728;24.233004;7.961277;8.792595;27.034728;30.203032;7.961277;8.573837
516;11.607687;10.084628;30.420905;36.513107;11.607687;18.556673;30.420905;32.80405
517;24.62593;20.02611;54.755418;52.43804;24.62593;26.420416;54.755418;47.9339
518;12.225568;10.5013;39.771465;41.113304;12.225568;16.606375;39.771465;36.60423
519;18.324445;18.962198;10.82613;10.374801;18.324445;28.269346;10.82613;9.5830555
520;24.871038;23.372309;16.392288;15.12583;24.871038;27.563322;16.392288;25.081053
521;12.408778;16.53747;7.721136;9.452478;12.408778;16.294859;7.721136;10.937796
522;30.241632;27.353617;32.5084;31.12476;30.241632;32.96977;32.5084;28.711058
523;42.520728;41.02239;34.500712;37.829407;42.520728;33.401875;34.500712;32.288555
524;26.599914;25.347933;47.536888;45.678787;26.599914;37.86829;47.536888;26.92727
525;41.320244;49.241997;6.781064;6.9580116;41.320244;29.452864;6.781064;7.4530582
526;65.46423;59.25213;67.79448;65.04476;65.46423;47.24702;67.79448;64.17404
527;19.283936;16.159628;8.97;9.244988;19.283936;27.953924;8.97;20.927889
528;48.060496;47.159042;30.27168;27.234222;48.060496;39.991695;30.27168;23.238157
529;67.648086;65.32646;22.90505;27.371166;67.648086;268.0228;22.90505;28.316261
530;710.538965;662.8187;51.399075;51.0159;710.538965;226.9385;51.399075;27.386759
531;43.038;40.757736;29.244775;28.25914;43.038;20.666693;29.244775;27.913694
532;19.289655;19.201906;63.066872;58.589676;19.289655;17.888964;63.066872;55.675926
533;8.02851;7.4758787;61.427752;60.07527;8.02851;17.625235;61.427752;64.16442
534;7.689225;5.84925;11.307438;10.600652;7.689225;12.901765;11.307438;12.442193
535;44.164096;38.030468;20.339784;23.010464;44.164096;31.060621;20.339784;22.321901
536;47.19357;44.131245;7.532463;6.8584538;47.19357;34.483303;7.532463;7.221903
537;22.166181;23.011751;41.739876;46.399437;22.166181;28.426008;41.739876;54.358883
538;33.7491;29.751482;19.487437;20.446884;33.7491;29.721998;19.487437;22.570253
539;11.679676;7.7962713;57.1438;53.194153;11.679676;18.822378;57.1438;39.10154
540;17.108559;15.055629;38.188712;42.53933;17.108559;20.776854;38.188712;27.19231
541;24.8521;22.369555;69.656836;63.76677;24.8521;22.446733;69.656836;67.242805
542;21.132764;18.143656;32.265662;31.039965;21.132764;34.690685;32.265662;29.787512
543;28.44108;28.810938;33.907328;42.25124;28.44108;29.953596;33.907328;49.702576
544;27.07104;23.086199;47.7282;45.66741;27.07104;26.859396;47.7282;29.3384
545;41.901377;46.89829;23.650196;23.19965;41.901377;37.209423;23.650196;25.703827
546;22.29621;21.728907;44.616365;43.975697;22.29621;25.999334;44.616365;30.925158
547;31.20798;49.377003;33.544784;34.18613;31.20798;43.56222;33.544784;32.105892
